icon_undo	icon_arrow_uturn_left	0	0
icon_user_group	icon_person2	0	0
icon_video	icon_camcorder	0	0
icon_view_count	icon_eye	0	0
icon_view_count_off	icon_eye_slash	0	0
icon_volume_off	icon_speaker_wave2_slash	0	0
icon_volume_on	icon_speaker_wave2	0	0
icon_vote	icon_checkmark_ballotbox	0	0
icon_voucher	icon_gift	0	0
icon_walk	icon_figure_walk	0	0
icon_warning	icon_exclamationmark_circle	0	0
icon_write	icon_pen_horizline	0	0
icon_write_frequent_use	icon_document_plus	0	0
icon_write_story	icon_horizline2_vertical_chatbubble_rectangular_right	1	0
